20,0.30305045,0.09813162,0.054415  ,0.04917765,0.0435254 ,0.04176371,0.04011938,0.03886067,0.03120865,0.02845835,0.02746999,0.02626726,0.0195952 ,0.01952377,0.0187679 ,0.01822052,0.01755893,0.01695516,0.01680571,0.01627341,0.01591611,0.01559186,0.01445848,0.01429987,0.01358497
7,0.18307071,0.09715648,0.0705211 ,0.06328033,0.05221618,0.04983724,0.04497883,0.04135378,0.03793975,0.03645805,0.02887128,0.02878316,0.02592693,0.02386179,0.02333772,0.02305265,0.02230687,0.02190031,0.01969031,0.01880755,0.01818136,0.01731761,0.01713719,0.01710271,0.0169101 
15,0.36243814,0.07480369,0.06111541,0.05056577,0.05044846,0.03443919,0.03427183,0.03370636,0.03335619,0.02847593,0.02331838,0.02229448,0.01537873,0.01513644,0.01513498,0.01503672,0.01490441,0.01464961,0.01457806,0.01449768,0.01449768,0.01423797,0.01423797,0.01423797,0.01423797
1,0.26510764,0.07554482,0.06245159,0.04579929,0.04344983,0.03367233,0.03296472,0.03296472,0.03158735,0.03065462,0.02624125,0.02585189,0.02525721,0.02493944,0.02463538,0.02405961,0.0239935 ,0.02367775,0.02222621,0.02207594,0.02188013,0.02123937,0.02111899,0.01934782,0.01925859
4,0.50041593,0.04880545,0.03558844,0.0278516 ,0.02762217,0.02487407,0.023563  ,0.02335888,0.02335888,0.02323169,0.01995055,0.01884272,0.01844268,0.01729735,0.01716805,0.01707909,0.01662664,0.01565272,0.01512295,0.01497888,0.01429596,0.01427029,0.01424153,0.01402936,0.01333112
17,0.10117127,0.09188041,0.09188041,0.0663398 ,0.04963538,0.0441659 ,0.04256869,0.04067659,0.03893661,0.0384746 ,0.03815127,0.03400727,0.03024874,0.02970271,0.02934937,0.02832838,0.02759997,0.02673215,0.02482186,0.02209686,0.02171995,0.02154195,0.02112784,0.01951744,0.01932459
1,0.30380208,0.07658161,0.05346888,0.05059053,0.04673454,0.03815565,0.03551042,0.033801  ,0.03303405,0.02884192,0.02841583,0.02822366,0.02710901,0.02463694,0.02387728,0.02209873,0.01765604,0.01749838,0.01682649,0.01612322,0.01570464,0.01570464,0.01550974,0.01550974,0.01458498
4,0.32560109,0.07765163,0.05624718,0.04988752,0.0373772 ,0.03712767,0.03319287,0.03273963,0.03204104,0.03060059,0.02808199,0.02541403,0.02338773,0.0227795 ,0.02094857,0.02029414,0.02016495,0.01762451,0.01653459,0.01646624,0.01626913,0.01574874,0.01534487,0.014477  ,0.0139976 
1,0.29916571,0.07510922,0.06177163,0.0566484 ,0.04783534,0.04090503,0.03593144,0.02930956,0.02815849,0.027735  ,0.0276649 ,0.02706143,0.02525248,0.02191227,0.02114634,0.01899458,0.01897514,0.01885115,0.01829534,0.01760762,0.01671599,0.01636104,0.01632259,0.01614455,0.01612476
-1,0.37446983,0.06004671,0.04646657,0.03720119,0.0366514 ,0.03063342,0.02850809,0.02677938,0.02582111,0.02573539,0.02412849,0.02316086,0.02285154,0.02272847,0.02241495,0.02187309,0.02006225,0.01957334,0.01953625,0.0191754 ,0.01895004,0.01869094,0.01841155,0.01826229,0.01786745
7,0.33849064,0.12588408,0.10730124,0.053566  ,0.05147901,0.05079639,0.02318858,0.02065444,0.01818541,0.01756423,0.0157766 ,0.01570212,0.01475831,0.01386931,0.01377279,0.01350937,0.01313029,0.01281511,0.01270026,0.01231066,0.01174458,0.01114873,0.01113689,0.01033145,0.01018351
1,0.34040817,0.09437971,0.08795249,0.06306534,0.04139097,0.0275855 ,0.02688179,0.02681346,0.02301973,0.02063063,0.02001856,0.01962173,0.01911866,0.01888505,0.01865287,0.01711466,0.01691428,0.01659782,0.01555265,0.01500729,0.01441751,0.01418734,0.01418499,0.01383452,0.01376427
8,0.56211584,0.06811674,0.05257561,0.03587934,0.02464561,0.02459026,0.02446927,0.02420939,0.01708182,0.01683066,0.01588556,0.01523209,0.01353321,0.00993812,0.00982526,0.00977893,0.00977134,0.00907709,0.00906733,0.00838448,0.00811193,0.00810283,0.00799908,0.00798759,0.00679063
1,0.1943761 ,0.07594903,0.07431562,0.07015375,0.06293412,0.04767098,0.03774041,0.03556896,0.03406719,0.0317728 ,0.0308283 ,0.0243224 ,0.02410981,0.02280492,0.02229557,0.02228058,0.0221718 ,0.02145084,0.02127203,0.02105963,0.02101278,0.02095475,0.02046227,0.02022626,0.02019909
1,0.26012186,0.10512264,0.09405812,0.06786545,0.05077177,0.03438067,0.03225433,0.03219993,0.03153482,0.02319673,0.02245732,0.02210707,0.0211641 ,0.02110985,0.02007181,0.01900145,0.01888658,0.01796652,0.0165702 ,0.01602348,0.01565669,0.01506872,0.01423417,0.01412888,0.01404682
17,0.47498747,0.05291633,0.04320696,0.03248162,0.02891272,0.02859368,0.02851937,0.02339876,0.02336751,0.02331184,0.02030902,0.01870433,0.01759005,0.01654166,0.01642696,0.01641031,0.01639184,0.01482283,0.01482283,0.01474326,0.01470813,0.01470813,0.01470813,0.01470813,0.01470813
1,0.19789718,0.07019145,0.06759971,0.06510035,0.06495677,0.05403832,0.04235491,0.03885855,0.03486192,0.03380999,0.03201153,0.02617503,0.02611112,0.02457203,0.02456759,0.02419072,0.02368304,0.02149897,0.02114584,0.0197836 ,0.01926702,0.01873044,0.0176279 ,0.01552394,0.01544208
6,0.36201379,0.06222513,0.05339144,0.04195956,0.03666992,0.03553289,0.02926321,0.02806913,0.02668894,0.02585285,0.0234074 ,0.02321968,0.02240027,0.02070934,0.02070934,0.02061802,0.01994006,0.01931781,0.01899201,0.01871213,0.01861886,0.01854234,0.01840419,0.01792197,0.01681974
13,0.25327774,0.08283395,0.05574602,0.04414039,0.04209781,0.04037099,0.04035599,0.03635576,0.03555231,0.033986  ,0.02964212,0.0268693 ,0.02543444,0.02450149,0.02394878,0.02311019,0.02231964,0.02171594,0.02132412,0.02083601,0.02038272,0.01955438,0.01940039,0.01821232,0.01803122
4,0.35189204,0.07212984,0.06851057,0.05407647,0.04598591,0.04576152,0.02652957,0.02543371,0.02468535,0.02387381,0.02375918,0.02305779,0.02120408,0.01885047,0.01832471,0.01757495,0.01688976,0.01687407,0.01663645,0.0162722 ,0.01544981,0.01476028,0.0145007 ,0.01363792,0.01332884
1,0.13077   ,0.06459955,0.06016691,0.05602066,0.0466913 ,0.03900055,0.03894972,0.03547711,0.03525589,0.03487104,0.03468367,0.03453407,0.03435306,0.0339016 ,0.03336336,0.03185703,0.03068276,0.03059881,0.03056338,0.03026719,0.02856626,0.02685096,0.0266659 ,0.02584027,0.02546896
18,0.27463061,0.08055369,0.07750814,0.06657244,0.06273157,0.05538621,0.04074856,0.03062457,0.02504714,0.02235217,0.02223488,0.02148749,0.02069126,0.02036803,0.02035232,0.01822197,0.0175696 ,0.01733995,0.01548965,0.01546286,0.01525571,0.0152043 ,0.01494471,0.0147426 ,0.01447958
1,0.18829327,0.16353696,0.05435615,0.04471036,0.04463166,0.04376707,0.04330403,0.03977785,0.03731925,0.03317463,0.03264155,0.03256666,0.02787899,0.02247979,0.02101256,0.02101256,0.01951547,0.0192904 ,0.01803931,0.0178827 ,0.0162492 ,0.01620992,0.01526074,0.01501742,0.01207148
1,0.23815509,0.08399516,0.0525706 ,0.04431815,0.0405694 ,0.03813387,0.038128  ,0.03133119,0.03060205,0.02867708,0.02749234,0.0264155 ,0.02605638,0.02602016,0.02596908,0.0259254 ,0.02467224,0.02462053,0.0245432 ,0.02428214,0.02415027,0.02375511,0.02357022,0.02302347,0.02302338
2,0.35413598,0.08720243,0.06998937,0.05311458,0.03902924,0.03622421,0.03382337,0.02925892,0.02892842,0.02592286,0.02398149,0.02273815,0.02140572,0.02005204,0.01845001,0.01793586,0.01708373,0.01582248,0.01504775,0.01403083,0.01296143,0.01143715,0.01054352,0.01046705,0.01041343
1,0.23669692,0.08203412,0.04920086,0.04303295,0.04280015,0.04229629,0.03527946,0.034196  ,0.03393355,0.03035889,0.02901439,0.02861976,0.02818683,0.0277598 ,0.02616123,0.02608046,0.02564925,0.02507285,0.02304265,0.02261596,0.02230696,0.02229548,0.02195022,0.02131792,0.02009705
-1,0.36589637,0.06616418,0.06236796,0.05681556,0.04007929,0.03662361,0.03497844,0.03326376,0.02999332,0.02784348,0.02614701,0.0225613 ,0.02123469,0.01756053,0.0163954 ,0.01636054,0.01636054,0.01577055,0.01476195,0.01469912,0.01373661,0.01310053,0.01306058,0.01211233,0.01211233
1,0.41485305,0.12042303,0.06172644,0.05792989,0.02203004,0.02190776,0.02190776,0.01996966,0.01887748,0.01831434,0.01704835,0.0170396 ,0.01657589,0.01637194,0.01566339,0.01543093,0.01510758,0.01382226,0.01382226,0.01382226,0.01382226,0.01382226,0.01373853,0.01315703,0.012816  
-1,0.18890079,0.08442768,0.06310238,0.05240664,0.04671685,0.04435643,0.04387898,0.04031409,0.03821661,0.03666611,0.03411805,0.03305479,0.03018432,0.02727661,0.02520901,0.02256942,0.02237699,0.02237699,0.02237699,0.02144057,0.02071564,0.02012606,0.01984261,0.01972557,0.0196198 
1,0.17020581,0.06016035,0.05841691,0.05291624,0.04736988,0.04045766,0.03898267,0.03860058,0.03680614,0.03602943,0.03564591,0.03452979,0.03350813,0.0313434 ,0.03012336,0.02865848,0.02697502,0.02681311,0.02600299,0.0255777 ,0.02528941,0.02442773,0.02403008,0.02368689,0.02344232
1,0.36289963,0.08423284,0.04243301,0.03695341,0.03147751,0.02998797,0.02680417,0.02679582,0.02643334,0.02594838,0.02503824,0.0244304 ,0.0243612 ,0.02355641,0.02299886,0.02288829,0.01988426,0.01970659,0.01935085,0.0182433 ,0.01810077,0.01768338,0.01681195,0.01656837,0.01641107
4,0.47370741,0.0752133 ,0.04382376,0.03471923,0.02546868,0.02430405,0.02283953,0.02089134,0.02002526,0.02000118,0.01982785,0.01963787,0.01926333,0.018283  ,0.01764773,0.01684597,0.01599698,0.01533415,0.01469781,0.01418315,0.01392756,0.01389998,0.01334846,0.01311617,0.01299622
1,0.66741446,0.02945842,0.02712401,0.02164232,0.01911005,0.01751799,0.01664859,0.01664855,0.0158417 ,0.01390917,0.01298668,0.01298664,0.01298664,0.01286437,0.01171354,0.01171349,0.00943717,0.00937779,0.00929404,0.00915087,0.00915083,0.00906293,0.00906282,0.00746848,0.00742845
1,0.45298525,0.05825802,0.0569174 ,0.04873274,0.0455588 ,0.04174616,0.04048697,0.0376269 ,0.03142502,0.02568949,0.02283779,0.02087308,0.01657238,0.01554033,0.01454349,0.01358308,0.01316945,0.00607865,0.00575724,0.00569069,0.00538049,0.00525367,0.00518986,0.00517243,0.00493063
2,0.22731637,0.07091589,0.05946328,0.05234181,0.04934138,0.04162729,0.03981817,0.03671954,0.0347752 ,0.03400094,0.0332596 ,0.03172765,0.0281995 ,0.02736359,0.02547658,0.02502644,0.02274112,0.02236515,0.02223515,0.02130281,0.02059628,0.02053898,0.01967241,0.01692767,0.01624721
-1,0.49967496,0.04136135,0.04114291,0.02969459,0.02906551,0.02820572,0.02780786,0.02591805,0.02154585,0.02152207,0.02089278,0.02063401,0.01931599,0.01880662,0.01862869,0.01538669,0.01520655,0.01509741,0.01483804,0.01420957,0.01275421,0.01218703,0.01213184,0.01200102,0.01197066
1,0.2688371 ,0.07735171,0.07630782,0.0736286 ,0.04565437,0.03806178,0.03676032,0.03580988,0.03136004,0.02746314,0.02653172,0.0262862 ,0.02513763,0.02426647,0.021168  ,0.02018597,0.01979833,0.01745251,0.01653123,0.01629519,0.01554973,0.01516351,0.01514889,0.01511902,0.01413085
12,0.24105922,0.14795812,0.08726765,0.07777233,0.0426067 ,0.03377866,0.03138822,0.03058765,0.03038055,0.02930677,0.02571498,0.02362394,0.02206499,0.02111404,0.0176443 ,0.01662831,0.01542083,0.01528497,0.01481412,0.01341721,0.01332841,0.01290074,0.01237213,0.0120514 ,0.01151374
3,0.30947743,0.05471236,0.05466927,0.04919446,0.04400638,0.03321388,0.03257708,0.03027348,0.02995681,0.02879136,0.02822736,0.02762075,0.02437509,0.02413506,0.02299524,0.02290637,0.02263045,0.02260067,0.0218616 ,0.02008692,0.01999523,0.0196296 ,0.0189811 ,0.01877427,0.01830779
2,0.16987568,0.05594142,0.04780819,0.04708166,0.04399537,0.04384731,0.0426506 ,0.04062274,0.04062274,0.03646554,0.03465118,0.03327388,0.03263417,0.0306063 ,0.0306063 ,0.0306063 ,0.0306063 ,0.0306063 ,0.03004931,0.02589211,0.02589211,0.02589211,0.02325745,0.02325745,0.02325745
7,0.28013109,0.15649732,0.0466372 ,0.04489642,0.043881  ,0.03215901,0.02851281,0.02531808,0.02439006,0.02344111,0.02235107,0.02180675,0.0204414 ,0.02028089,0.02013863,0.01968122,0.0193389 ,0.0193389 ,0.01913111,0.01897771,0.01885606,0.01858085,0.01854437,0.01834763,0.01832042
10,0.62565017,0.05250371,0.02491972,0.0233045 ,0.02312098,0.0212164 ,0.01826716,0.0162362 ,0.01438649,0.01401887,0.0136106 ,0.01344916,0.01341816,0.01334153,0.01263527,0.01263453,0.01201525,0.01048991,0.01046494,0.01035399,0.00922319,0.00918969,0.00860023,0.00848211,0.00846721
1,0.4821838 ,0.03894966,0.03767074,0.03502712,0.02599008,0.02497655,0.02455424,0.02446684,0.02250084,0.02215518,0.02172232,0.02131422,0.01924772,0.01898334,0.01881928,0.01835259,0.01811336,0.01758432,0.01687348,0.01611938,0.01576806,0.01504657,0.01487267,0.01466495,0.01404269
-1,0.41622678,0.05070085,0.0429087 ,0.0324773 ,0.0300507 ,0.02937971,0.02935822,0.02923384,0.02680752,0.02607524,0.02433569,0.02209797,0.02178295,0.02152564,0.02146647,0.02069488,0.0189666 ,0.01894356,0.01854086,0.01801366,0.01664514,0.01659877,0.0162369 ,0.0160359 ,0.01489613
5,0.22838587,0.08939248,0.05590956,0.04579137,0.04520889,0.03955736,0.03901318,0.03257447,0.03226384,0.0313362 ,0.03081843,0.02871204,0.0285147 ,0.02681778,0.0264228 ,0.02615985,0.02521326,0.0232043 ,0.02226338,0.02195358,0.02113247,0.02106821,0.02068048,0.01904513,0.01856036
2,0.21454311,0.08877169,0.05911141,0.05031016,0.04350578,0.04165855,0.04082425,0.03819891,0.03390057,0.03158704,0.03025724,0.03025724,0.02946042,0.02931005,0.02861844,0.02855117,0.02657598,0.02628362,0.02184582,0.0211748 ,0.02102809,0.01929127,0.01737458,0.01389854,0.01366128
1,0.35908395,0.14182751,0.10244854,0.06263186,0.04388973,0.02489835,0.02216135,0.02194487,0.01766758,0.01727985,0.01721309,0.01677719,0.01420864,0.01410357,0.01315792,0.01303895,0.01208066,0.01186418,0.01157613,0.01152843,0.01133879,0.01091045,0.00956412,0.00940214,0.00940214
1,0.51610189,0.03798357,0.03591943,0.03453055,0.02772641,0.0267829 ,0.0267829 ,0.01935281,0.01797473,0.01797473,0.01722174,0.01700037,0.01700037,0.01700037,0.01700037,0.01700037,0.01700037,0.01700037,0.01700037,0.01601517,0.01601517,0.01548405,0.01312017,0.01250542,0.01250542
1,0.3121418 ,0.11939022,0.07260994,0.03421674,0.03230622,0.03213301,0.02906698,0.0274514 ,0.02699818,0.02408058,0.02381709,0.02299962,0.02185685,0.02079145,0.02066949,0.01999585,0.01995382,0.01968169,0.01814724,0.01810423,0.01800612,0.01757926,0.01635595,0.01610501,0.01554127
1,0.38502552,0.06406722,0.04565636,0.03828241,0.03726981,0.03114812,0.0279289 ,0.02700109,0.02671192,0.02518385,0.02482478,0.02243768,0.0220781 ,0.02097937,0.01995793,0.01966798,0.01954516,0.01933432,0.01834631,0.01831339,0.01795709,0.01767213,0.0173518 ,0.01695282,0.01630594
2,0.47039653,0.08203097,0.03599008,0.02841811,0.02736406,0.02697728,0.02367657,0.02326926,0.02278915,0.0214957 ,0.02065151,0.02016748,0.01968679,0.01889501,0.01750747,0.01623794,0.01569183,0.01548947,0.01449211,0.01403382,0.01392286,0.01288485,0.01287718,0.0126353 ,0.01241868
4,0.45845114,0.05296165,0.05236716,0.04193844,0.04189969,0.03415563,0.03229687,0.02480847,0.02217141,0.01898155,0.01883452,0.01863468,0.01791245,0.01706304,0.01577363,0.01452653,0.01405488,0.0137084 ,0.01349459,0.0134779 ,0.01331941,0.01290656,0.01215421,0.01215203,0.01195516
1,0.41968493,0.07651833,0.06545253,0.06064377,0.03663311,0.0322943 ,0.02643295,0.02261229,0.02153254,0.02079365,0.01881222,0.01792886,0.01771853,0.01609197,0.01561387,0.01550049,0.01501662,0.01412571,0.01359812,0.01345446,0.01310865,0.01203491,0.01168678,0.0114722 ,0.01123819
2,0.26851642,0.08977811,0.0702447 ,0.05432842,0.04848727,0.0463141 ,0.03814779,0.03439068,0.03264766,0.03230432,0.03142204,0.02899481,0.02307563,0.02289737,0.0202701 ,0.01881897,0.01859122,0.01649679,0.0160558 ,0.0159864 ,0.0157557 ,0.01421307,0.01421307,0.01421307,0.0138365 
5,0.17460695,0.06982646,0.06629862,0.05309165,0.05247954,0.05036867,0.04858357,0.04543419,0.04220556,0.04082866,0.0366149 ,0.03273293,0.03229625,0.03181409,0.02825382,0.02753636,0.02222394,0.02107435,0.01964918,0.01890843,0.01888957,0.01822921,0.01713909,0.01661749,0.01429653
20,0.3208142 ,0.07376363,0.06182245,0.05582694,0.04386871,0.04231677,0.03563865,0.0288596 ,0.02555111,0.02455749,0.02403955,0.02403955,0.021782  ,0.02084073,0.02045178,0.02011132,0.0198498 ,0.01846764,0.01805581,0.0177943 ,0.01680292,0.01672972,0.01672972,0.01575826,0.01552733
1,0.26661181,0.08179491,0.07301989,0.06041258,0.05859806,0.03974793,0.03224336,0.03117282,0.02944374,0.02826564,0.02817115,0.02501867,0.02248775,0.02198593,0.02110839,0.02060867,0.020077  ,0.0192268 ,0.01832237,0.01815122,0.01814066,0.01694321,0.0161951 ,0.01615607,0.01609627
1,0.41781044,0.10971308,0.04934188,0.04257526,0.03447149,0.02920785,0.02552824,0.02242726,0.02096194,0.02089443,0.01800591,0.01757983,0.01756497,0.01567626,0.01539104,0.01523099,0.01506036,0.01493081,0.01488651,0.0147287 ,0.01459547,0.01394899,0.01331644,0.01310508,0.01304676
4,0.25517254,0.08874666,0.06372418,0.05004042,0.04159247,0.04053877,0.03912581,0.03230254,0.03024669,0.02768026,0.02708749,0.02597025,0.02551244,0.0253264 ,0.02477584,0.02375579,0.02288306,0.02266298,0.02131488,0.02002111,0.01979161,0.01889742,0.0187875 ,0.01866901,0.01537387
4,0.26883138,0.04814294,0.04731622,0.04724897,0.03835557,0.03495619,0.03383774,0.03340807,0.03168741,0.03040657,0.03014396,0.02904639,0.02751002,0.02705386,0.02700416,0.02687394,0.02681675,0.02601945,0.02439768,0.02400048,0.02375812,0.02354545,0.02333803,0.02326413,0.02303653
24,0.45251014,0.06129775,0.04768805,0.03432091,0.03120271,0.03004436,0.02859459,0.02742272,0.02736282,0.02508418,0.02492855,0.01981242,0.0194027 ,0.01717363,0.01542661,0.01526329,0.01475098,0.01470976,0.014115  ,0.01406885,0.01334073,0.01327146,0.01303081,0.01288694,0.01229005
-1,0.46658599,0.11006686,0.04217593,0.03704586,0.03690629,0.02076112,0.02000707,0.01825935,0.01825935,0.01672792,0.01670735,0.01669478,0.0165377 ,0.01644952,0.01534722,0.01510208,0.01486354,0.01450724,0.0142278 ,0.01324586,0.012921  ,0.01283136,0.01161489,0.01113284,0.01102109
1,0.46148515,0.0868063 ,0.05973802,0.03364173,0.02612179,0.02562054,0.02559178,0.02488501,0.02061782,0.02028101,0.01885872,0.01834018,0.01824179,0.01762151,0.01393794,0.01288707,0.01288218,0.01284148,0.01282465,0.01279589,0.01279589,0.01279589,0.01279589,0.01279589,0.01279589
1,0.12443417,0.08781267,0.08448051,0.0683853 ,0.06351437,0.06343063,0.04060312,0.03829454,0.032637  ,0.03112123,0.02982988,0.02782776,0.02707076,0.02678878,0.025941  ,0.0255718 ,0.02547099,0.023857  ,0.02285216,0.02255839,0.02173418,0.0216991 ,0.02164004,0.02141605,0.02102855
-1,0.32669857,0.10593317,0.10247956,0.10038368,0.03069049,0.02709954,0.02658617,0.02648296,0.0256127 ,0.02171618,0.01749798,0.01586347,0.01578444,0.01562936,0.0148279 ,0.01405427,0.01395937,0.01385774,0.01302629,0.01288382,0.01207529,0.01188313,0.01179364,0.01169283,0.01148745
1,0.28654427,0.07275228,0.05313568,0.04906856,0.04899722,0.04149026,0.0355533 ,0.03402817,0.029522  ,0.02846701,0.02799791,0.02794651,0.02738355,0.02711634,0.02567026,0.02293394,0.02151471,0.01962532,0.01906901,0.01836651,0.01807596,0.01706844,0.01635749,0.01634441,0.01497088
-1,0.24750648,0.05251633,0.04858833,0.04717721,0.0468218 ,0.03851844,0.03695822,0.03438042,0.03086385,0.03086385,0.03086385,0.030804  ,0.02935282,0.02892346,0.0282908 ,0.02765642,0.02764024,0.02717559,0.02528272,0.02368047,0.02290109,0.02170864,0.02124322,0.02033438,0.01994738
3,0.39213239,0.06334402,0.06233066,0.05015341,0.03608218,0.0348515 ,0.03021388,0.02995049,0.0266863 ,0.02665783,0.02636629,0.02159707,0.02087614,0.01945218,0.01629667,0.0161531 ,0.0148727 ,0.01432912,0.01395849,0.01395849,0.01395849,0.01395849,0.01395849,0.01395849,0.01390313
6,0.32362372,0.06042131,0.06042131,0.06042131,0.06042131,0.05604206,0.03832503,0.02973649,0.02902776,0.02391497,0.02383139,0.02311093,0.02265286,0.02265286,0.02265286,0.02161549,0.01837827,0.01548892,0.014343  ,0.01348816,0.01215499,0.01202222,0.01190897,0.01168443,0.01165935
2,0.40448969,0.081349  ,0.05602838,0.04609421,0.03470889,0.03387017,0.03245829,0.02761587,0.02514203,0.02433376,0.02096573,0.01752429,0.0169326 ,0.0169326 ,0.0169326 ,0.0169326 ,0.01568283,0.01493334,0.01486437,0.01457585,0.01457585,0.01410236,0.01364828,0.01272593,0.01258049
18,0.31678732,0.06315374,0.06183689,0.04151824,0.03877397,0.0347034 ,0.03366355,0.03290543,0.03127859,0.02903609,0.02850765,0.0284563 ,0.02509834,0.02471474,0.02405452,0.02315962,0.02143637,0.02132517,0.01930711,0.01916722,0.01868323,0.0160581 ,0.01586666,0.01533377,0.01517397
10,0.33848479,0.06434183,0.04263584,0.0398493 ,0.03946332,0.03260026,0.03129755,0.02953957,0.02752758,0.02638328,0.02617466,0.02602914,0.02569317,0.02435616,0.0242    ,0.02301788,0.0222616 ,0.02222149,0.02083842,0.02030095,0.01938549,0.01930043,0.01835669,0.01788969,0.01785092
1,0.15068204,0.06189169,0.05519482,0.04630219,0.04272433,0.04267713,0.03989275,0.0365512 ,0.03579971,0.03461678,0.03444005,0.03416848,0.03406517,0.03239963,0.03194299,0.03018421,0.03013734,0.03004581,0.02894407,0.02883804,0.02858797,0.02821336,0.02766977,0.02719811,0.02683235
-1,0.40225683,0.05373711,0.0444386 ,0.0395978 ,0.02974436,0.02830033,0.02797475,0.02665481,0.0261359 ,0.02588204,0.02503557,0.0245661 ,0.02216594,0.02195115,0.02192747,0.01973971,0.0193175 ,0.01886187,0.01798893,0.01765035,0.01753568,0.01737625,0.01727033,0.01720686,0.01668378
2,0.4248695 ,0.08623878,0.0591045 ,0.04538705,0.03471972,0.02963275,0.02956832,0.02947901,0.02497857,0.02343311,0.01768035,0.01631061,0.01630071,0.01605253,0.01518095,0.01438626,0.01432069,0.01376664,0.01374111,0.01349165,0.01279329,0.01274772,0.01206756,0.01193685,0.01181178
-1,0.30009863,0.06552521,0.05213107,0.04181779,0.03655757,0.03392572,0.03334312,0.03045664,0.02989446,0.02974189,0.02768579,0.02719844,0.02711525,0.02653924,0.02590388,0.0235085 ,0.02256674,0.02211661,0.02210306,0.02062518,0.0205563 ,0.02048875,0.02046912,0.02015693,0.01947411
1,0.14761559,0.07764027,0.06736009,0.05924507,0.05513748,0.04883807,0.04516907,0.03589462,0.03523953,0.03356816,0.03274771,0.03142475,0.03123713,0.03117578,0.03100895,0.0286872 ,0.02758426,0.02472448,0.02404179,0.02372717,0.02262946,0.02211651,0.02146515,0.02086258,0.02085917
1,0.25673892,0.08941283,0.07276234,0.07247396,0.06329094,0.0430176 ,0.03663508,0.0330766 ,0.03205631,0.03172484,0.02383057,0.02204854,0.02153547,0.02108017,0.0190033 ,0.01834402,0.01834402,0.01834402,0.01770184,0.01697818,0.01598448,0.01510191,0.01493372,0.01301524,0.01256511
2,0.20966725,0.07434276,0.07022386,0.05305314,0.05041973,0.04628099,0.03987846,0.03744362,0.03544829,0.03062793,0.03040681,0.02743683,0.02501605,0.02415313,0.02381737,0.02360521,0.02357698,0.02355142,0.02244258,0.02238173,0.02222068,0.0219452 ,0.0210622 ,0.02074102,0.02025677
